Image Name,Crack Area,Pothole Area,Total Damage Area,State,Highway
1014875_RS_386_386RS124739_31300.jpg,10468,0,10468,RS,386
1014877_RS_386_386RS124739_31310.jpg,4270,32250,36520,RS,386
1014879_RS_386_386RS124739_31320.jpg,40764,0,40764,RS,386
1014881_RS_386_386RS124739_31330.jpg,19970,0,19970,RS,386
1014882_RS_386_386RS124739_31335.jpg,26039,0,26039,RS,386
1014883_RS_386_386RS124739_31341.jpg,8246,0,8246,RS,386
1014886_RS_386_386RS124739_31355.jpg,3141,0,3141,RS,386
1014887_RS_386_386RS124739_31360.jpg,18840,0,18840,RS,386
1014889_RS_386_386RS124739_31370.jpg,50943,10725,61668,RS,386
1014890_RS_386_386RS124739_31375.jpg,18320,0,18320,RS,386
1014891_RS_386_386RS124739_31381.jpg,18789,0,18789,RS,386
1014892_RS_386_386RS124739_31385.jpg,23516,0,23516,RS,386
1014893_RS_386_386RS124739_31390.jpg,40691,0,40691,RS,386
1014894_RS_386_386RS124739_31395.jpg,46845,0,46845,RS,386
1014897_RS_386_386RS124739_31410.jpg,38537,0,38537,RS,386
1014898_RS_386_386RS124739_31415.jpg,29396,0,29396,RS,386
1014899_RS_386_386RS124739_31420.jpg,23900,0,23900,RS,386
1014901_RS_386_386RS124739_31430.jpg,6069,0,6069,RS,386
1014902_RS_386_386RS124739_31436.jpg,9486,0,9486,RS,386
1014903_RS_386_386RS124739_31441.jpg,3615,0,3615,RS,386
1014905_RS_386_386RS124739_31451.jpg,8621,20523,29144,RS,386
1014906_RS_386_386RS124739_31456.jpg,21241,0,21241,RS,386
1014907_RS_386_386RS124739_31460.jpg,17229,0,17229,RS,386
1014908_RS_386_386RS124739_31465.jpg,14906,0,14906,RS,386
1014909_RS_386_386RS124739_31470.jpg,2090,0,2090,RS,386
1014910_RS_386_386RS124739_31475.jpg,3704,0,3704,RS,386
1014911_RS_386_386RS124739_31480.jpg,1758,0,1758,RS,386
1014912_RS_386_386RS124739_31485.jpg,1670,0,1670,RS,386
1014913_RS_386_386RS124739_31490.jpg,6310,15983,22293,RS,386
1014914_RS_386_386RS124739_31495.jpg,2372,23507,25879,RS,386
1014915_RS_386_386RS124739_31500.jpg,154,3374,3528,RS,386
1014916_RS_386_386RS124739_31505.jpg,4122,0,4122,RS,386
1014917_RS_386_386RS124739_31510.jpg,2492,0,2492,RS,386
1014918_RS_386_386RS124739_31515.jpg,5373,0,5373,RS,386
1025742_RS_386_386RS169832_08450.jpg,23783,0,23783,RS,386
1025743_RS_386_386RS169832_08455.jpg,3042,0,3042,RS,386
1025762_RS_386_386RS169832_08550.jpg,4567,0,4567,RS,386
1025763_RS_386_386RS169832_08555.jpg,25281,0,25281,RS,386
1025766_RS_386_386RS169832_08570.jpg,1594,0,1594,RS,386
1025767_RS_386_386RS169832_08575.jpg,15954,0,15954,RS,386
1025769_RS_386_386RS169832_08585.jpg,9856,0,9856,RS,386
1025770_RS_386_386RS169832_08590.jpg,15084,0,15084,RS,386
1025771_RS_386_386RS169832_08595.jpg,11187,0,11187,RS,386
1025776_RS_386_386RS169832_08621.jpg,10002,0,10002,RS,386
1025777_RS_386_386RS169832_08625.jpg,14106,0,14106,RS,386
1025778_RS_386_386RS169832_08630.jpg,6185,59421,65606,RS,386
1025779_RS_386_386RS169832_08635.jpg,6687,0,6687,RS,386
1025780_RS_386_386RS169832_08640.jpg,13163,0,13163,RS,386
1025781_RS_386_386RS169832_08645.jpg,11159,0,11159,RS,386
1025784_RS_386_386RS169832_08660.jpg,2126,0,2126,RS,386
1025785_RS_386_386RS169832_08665.jpg,13842,0,13842,RS,386
1025787_RS_386_386RS169832_08675.jpg,20231,0,20231,RS,386
1025788_RS_386_386RS169832_08680.jpg,6161,0,6161,RS,386
1025790_RS_386_386RS169832_08691.jpg,15008,2872,17880,RS,386
1025792_RS_386_386RS169832_08700.jpg,10255,1204,11459,RS,386
1025793_RS_386_386RS169832_08705.jpg,3608,0,3608,RS,386
1025794_RS_386_386RS169832_08710.jpg,8011,962,8973,RS,386
1025795_RS_386_386RS169832_08715.jpg,10519,1308,11827,RS,386
1025796_RS_386_386RS169832_08721.jpg,4839,1709,6548,RS,386
1025797_RS_386_386RS169832_08725.jpg,12771,2062,14833,RS,386
1025798_RS_386_386RS169832_08730.jpg,6373,0,6373,RS,386
1025799_RS_386_386RS169832_08735.jpg,19785,1254,21039,RS,386
1025800_RS_386_386RS169832_08740.jpg,40340,2752,43092,RS,386
1025801_RS_386_386RS169832_08745.jpg,2932,2181,5113,RS,386
1025810_RS_386_386RS169832_08790.jpg,2788,0,2788,RS,386
1025812_RS_386_386RS169832_08800.jpg,6870,1019,7889,RS,386
1025813_RS_386_386RS169832_08805.jpg,3155,0,3155,RS,386
1025814_RS_386_386RS169832_08810.jpg,2350,0,2350,RS,386
1025815_RS_386_386RS169832_08815.jpg,108,126,234,RS,386
1025816_RS_386_386RS169832_08821.jpg,177,800,977,RS,386
1025817_RS_386_386RS169832_08825.jpg,11960,2155,14115,RS,386
1025818_RS_386_386RS169832_08831.jpg,11034,415,11449,RS,386
1025819_RS_386_386RS169832_08835.jpg,4,412,416,RS,386
1025820_RS_386_386RS169832_08840.jpg,509,698,1207,RS,386
1025821_RS_386_386RS169832_08845.jpg,3479,9759,13238,RS,386
1025866_RS_386_386RS169832_09070.jpg,2183,0,2183,RS,386
1025873_RS_386_386RS169832_09105.jpg,27749,0,27749,RS,386
1025879_RS_386_386RS169832_09135.jpg,13812,0,13812,RS,386
1025884_RS_386_386RS169832_09160.jpg,19988,0,19988,RS,386
1025885_RS_386_386RS169832_09165.jpg,11041,0,11041,RS,386
1025898_RS_386_386RS169832_09230.jpg,3531,0,3531,RS,386
1025899_RS_386_386RS169832_09235.jpg,15894,0,15894,RS,386
1025900_RS_386_386RS169832_09240.jpg,6125,0,6125,RS,386
1025903_RS_386_386RS169832_09255.jpg,15934,0,15934,RS,386
1025905_RS_386_386RS169832_09265.jpg,13864,0,13864,RS,386
1025906_RS_386_386RS169832_09270.jpg,9065,0,9065,RS,386
1025907_RS_386_386RS169832_09276.jpg,5190,0,5190,RS,386
1025908_RS_386_386RS169832_09280.jpg,6104,0,6104,RS,386
1025911_RS_386_386RS169832_09295.jpg,8197,0,8197,RS,386
1025912_RS_386_386RS169832_09301.jpg,9856,0,9856,RS,386
1025914_RS_386_386RS169832_09310.jpg,13316,0,13316,RS,386
1025919_RS_386_386RS169832_09335.jpg,2658,0,2658,RS,386
1025920_RS_386_386RS169832_09340.jpg,5258,0,5258,RS,386
1025921_RS_386_386RS169832_09345.jpg,2635,0,2635,RS,386
1025923_RS_386_386RS169832_09355.jpg,7943,0,7943,RS,386
1025924_RS_386_386RS169832_09360.jpg,9658,0,9658,RS,386
1025932_RS_386_386RS169832_09400.jpg,3225,0,3225,RS,386
1025934_RS_386_386RS169832_09410.jpg,4786,0,4786,RS,386
1026108_RS_386_386RS169832_10280.jpg,3,394,397,RS,386
1026151_RS_386_386RS169832_10495.jpg,1204,3918,5122,RS,386
1026154_RS_386_386RS169832_10510.jpg,2470,0,2470,RS,386
1026155_RS_386_386RS169832_10515.jpg,3264,0,3264,RS,386
1026261_RS_386_386RS169832_11045.jpg,3667,0,3667,RS,386
1026265_RS_386_386RS169832_11065.jpg,19,3122,3141,RS,386
1044260_DF_060_060BDF0050_00122.jpg,0,1076,1076,DF,060
1045837_DF_060_060BDF0030_00575.jpg,0,1087,1087,DF,060
1045838_DF_060_060BDF0030_00577.jpg,0,2857,2857,DF,060
1045857_DF_060_060BDF0030_00613.jpg,3,768,771,DF,060
1046386_DF_060_060BDF0030_01575.jpg,0,1493,1493,DF,060
1046388_DF_060_060BDF0030_01578.jpg,8,15869,15877,DF,060
1046852_DF_060_060BDF0030_02444.jpg,6922,0,6922,DF,060
1047005_DF_060_060BDF0030_02725.jpg,0,3265,3265,DF,060
1047047_DF_060_060BDF0030_02806.jpg,0,1424,1424,DF,060
1047314_DF_060_060BDF0030_03296.jpg,0,15666,15666,DF,060
1048538_DF_060_060BDF0012_01656.jpg,0,1283,1283,DF,060
1048685_DF_060_060BDF0010_00160.jpg,0,15259,15259,DF,060
1050564_DF_080_080BDF0050_1_00368.jpg,1448,10191,11639,DF,080
1051464_DF_020_020BDF0070_01099.jpg,4257,3957,8214,DF,020
1051465_DF_020_020BDF0070_01101.jpg,1052,3380,4432,DF,020
1051753_DF_020_020BDF0070_01649.jpg,16,2625,2641,DF,020
1051762_DF_020_020BDF0070_01668.jpg,13191,0,13191,DF,020
1051763_DF_020_020BDF0070_01670.jpg,7911,328,8239,DF,020
1051767_DF_020_020BDF0070_01678.jpg,5,5281,5286,DF,020
1051768_DF_020_020BDF0070_01679.jpg,1,5063,5064,DF,020
1051772_DF_020_020BDF0070_01686.jpg,4,995,999,DF,020
1051789_DF_020_020BDF0070_01722.jpg,32,1366,1398,DF,020
1051791_DF_020_020BDF0070_01726.jpg,0,1635,1635,DF,020
1052123_DF_020_020BDF0070_02442.jpg,3663,0,3663,DF,020
1052125_DF_020_020BDF0070_02446.jpg,11,5141,5152,DF,020
1053801_DF_020_020BDF0070_05925.jpg,20595,0,20595,DF,020
1053802_DF_020_020BDF0070_05927.jpg,15036,997,16033,DF,020
1053803_DF_020_020BDF0070_05929.jpg,14856,5156,20012,DF,020
1053828_DF_020_020BDF0070_05973.jpg,40,1651,1691,DF,020
1053829_DF_020_020BDF0070_05975.jpg,87,2853,2940,DF,020
1053836_DF_020_020BDF0070_05986.jpg,0,595,595,DF,020
1053837_DF_020_020BDF0070_05988.jpg,158,1287,1445,DF,020
1053848_DF_020_020BDF0070_06007.jpg,361,2855,3216,DF,020
1053862_DF_020_020BDF0070_06032.jpg,7395,0,7395,DF,020
1053871_DF_020_020BDF0070_06046.jpg,3149,5396,8545,DF,020
1053879_DF_020_020BDF0070_06059.jpg,5410,905,6315,DF,020
1053880_DF_020_020BDF0070_06061.jpg,12178,0,12178,DF,020
1053881_DF_020_020BDF0070_06062.jpg,12984,0,12984,DF,020
1053883_DF_020_020BDF0070_06066.jpg,1727,0,1727,DF,020
1053888_DF_020_020BDF0070_06075.jpg,61,1559,1620,DF,020
1053907_DF_020_020BDF0070_06107.jpg,7377,0,7377,DF,020
1053908_DF_020_020BDF0070_06109.jpg,12507,0,12507,DF,020
1053938_DF_020_020BDF0070_06163.jpg,889,4894,5783,DF,020
1053939_DF_020_020BDF0070_06165.jpg,23,9795,9818,DF,020
1053953_DF_020_020BDF0070_06192.jpg,4,1001,1005,DF,020
1053958_DF_020_020BDF0070_06201.jpg,5667,0,5667,DF,020
1053962_DF_020_020BDF0070_06208.jpg,5,2052,2057,DF,020
1053963_DF_020_020BDF0070_06210.jpg,406,4300,4706,DF,020
1053964_DF_020_020BDF0070_06212.jpg,24917,1525,26442,DF,020
1053965_DF_020_020BDF0070_06213.jpg,25676,3470,29146,DF,020
1053991_DF_020_020BDF0070_06265.jpg,35135,7800,42935,DF,020
1053992_DF_020_020BDF0070_06266.jpg,29623,7735,37358,DF,020
1053993_DF_020_020BDF0070_06268.jpg,26362,2301,28663,DF,020
1053996_DF_020_020BDF0070_06273.jpg,17802,0,17802,DF,020
1053997_DF_020_020BDF0070_06275.jpg,16719,1623,18342,DF,020
1054891_DF_020_020BDF0070_07935.jpg,6768,0,6768,DF,020
1054896_DF_020_020BDF0070_07944.jpg,4525,0,4525,DF,020
1054897_DF_020_020BDF0070_07945.jpg,2504,0,2504,DF,020
1054926_DF_020_020BDF0070_07999.jpg,3401,0,3401,DF,020
1054927_DF_020_020BDF0070_08001.jpg,2788,0,2788,DF,020
1054928_DF_020_020BDF0070_08003.jpg,1171,0,1171,DF,020
1054936_DF_020_020BDF0070_08017.jpg,13028,1903,14931,DF,020
1054937_DF_020_020BDF0070_08018.jpg,13078,5056,18134,DF,020
1054938_DF_020_020BDF0070_08020.jpg,19945,2129,22074,DF,020
1054939_DF_020_020BDF0070_08022.jpg,9656,1053,10709,DF,020
1054941_DF_020_020BDF0070_08025.jpg,14378,0,14378,DF,020
1054962_DF_020_020BDF0070_08063.jpg,6242,1383,7625,DF,020
1054963_DF_020_020BDF0070_08065.jpg,3952,5847,9799,DF,020
1055059_DF_020_020BDF0070_08245.jpg,2,9483,9485,DF,020
1055376_DF_020_020BDF0070_08828.jpg,7698,0,7698,DF,020
1055466_DF_020_020BDF0070_09001.jpg,14,5854,5868,DF,020
1055542_DF_020_020BDF0070_09147.jpg,202,11780,11982,DF,020
1055550_DF_020_020BDF0070_09162.jpg,4998,0,4998,DF,020
1055555_DF_020_020BDF0070_09174.jpg,49,8153,8202,DF,020
1055690_DF_020_020BDF0070_09415.jpg,297,0,297,DF,020
1055762_DF_020_020BDF0070_09552.jpg,114,0,114,DF,020
1055763_DF_020_020BDF0070_09554.jpg,2037,0,2037,DF,020
1055777_DF_020_020BDF0070_09579.jpg,2513,0,2513,DF,020
1055780_DF_020_020BDF0070_09584.jpg,18340,0,18340,DF,020
1055781_DF_020_020BDF0070_09586.jpg,1902,0,1902,DF,020
1055782_DF_020_020BDF0070_09588.jpg,15275,1607,16882,DF,020
1055783_DF_020_020BDF0070_09590.jpg,5046,975,6021,DF,020
1055790_DF_020_020BDF0070_09603.jpg,358,1343,1701,DF,020
1055965_DF_010_010BDF0010_00119.jpg,3991,0,3991,DF,010
1055969_DF_010_010BDF0010_00127.jpg,7073,0,7073,DF,010
1056900_DF_010_010BDF0010_01826.jpg,0,1251,1251,DF,010
1058796_DF_010_010BDF0010_06132.jpg,0,617,617,DF,010
1058797_DF_010_010BDF0010_06134.jpg,0,994,994,DF,010
1058798_DF_010_010BDF0010_06135.jpg,0,1276,1276,DF,010
1058912_DF_010_010BDF0010_06344.jpg,0,967,967,DF,010
1058913_DF_010_010BDF0010_06346.jpg,0,2529,2529,DF,010
1058931_DF_010_010BDF0010_06381.jpg,1838,0,1838,DF,010
1059088_DF_010_010BDF0010_06677.jpg,3908,0,3908,DF,010
1061031_DF_251_251BDF0525_00530.jpg,0,659,659,DF,251
1061032_DF_251_251BDF0525_00532.jpg,0,1777,1777,DF,251
1061033_DF_251_251BDF0525_00534.jpg,0,2967,2967,DF,251
1061101_DF_251_251BDF0525_00655.jpg,0,1794,1794,DF,251
1061102_DF_251_251BDF0525_00657.jpg,0,6277,6277,DF,251
1063402_DF_080_080BDF0032_01673.jpg,3082,0,3082,DF,080
1064688_DF_080_080BDF0032_04157.jpg,2467,0,2467,DF,080
1066460_DF_010_010BDF0018_00939.jpg,0,381,381,DF,010
1066570_DF_010_010BDF0018_01156.jpg,224,899,1123,DF,010
1066571_DF_010_010BDF0018_01158.jpg,0,1609,1609,DF,010
1067606_DF_010_010BDF0018_03300.jpg,0,821,821,DF,010
1067607_DF_010_010BDF0018_03301.jpg,0,952,952,DF,010
1067608_DF_010_010BDF0018_03303.jpg,5,4054,4059,DF,010
1067754_DF_010_010BDF0018_03608.jpg,8449,0,8449,DF,010
1067841_DF_010_010BDF0018_03817.jpg,25,4656,4681,DF,010
1067844_DF_010_010BDF0018_03824.jpg,8270,0,8270,DF,010
1067847_DF_010_010BDF0018_03831.jpg,0,6792,6792,DF,010
1067848_DF_010_010BDF0018_03834.jpg,2,763,765,DF,010
1068044_DF_010_010BDF0018_04237.jpg,0,440,440,DF,010
1068045_DF_010_010BDF0018_04239.jpg,0,1418,1418,DF,010
1068089_DF_010_010BDF0018_04320.jpg,0,3156,3156,DF,010
1068104_DF_010_010BDF0018_04348.jpg,2225,0,2225,DF,010
1068310_DF_010_010BDF0018_04817.jpg,0,1913,1913,DF,010
1068350_DF_010_010BDF0018_04909.jpg,227,2256,2483,DF,010
1068373_DF_010_010BDF0018_04969.jpg,22,6171,6193,DF,010
1068382_DF_010_010BDF0018_04988.jpg,180,2873,3053,DF,010
1068447_DF_010_010BDF0018_05110.jpg,0,1299,1299,DF,010
1068448_DF_010_010BDF0018_05112.jpg,2,2212,2214,DF,010
1075250_DF_251_251BDF0530_01330.jpg,207,857,1064,DF,251
1075251_DF_251_251BDF0530_01332.jpg,2957,2518,5475,DF,251
1075536_DF_251_251BDF0530_01851.jpg,33336,0,33336,DF,251
1075537_DF_251_251BDF0530_01853.jpg,23848,0,23848,DF,251
1075538_DF_251_251BDF0530_01855.jpg,15144,0,15144,DF,251
1075539_DF_251_251BDF0530_01857.jpg,7093,0,7093,DF,251
1075545_DF_251_251BDF0530_01868.jpg,35301,0,35301,DF,251
1075546_DF_251_251BDF0530_01869.jpg,24655,0,24655,DF,251
1075547_DF_251_251BDF0530_01871.jpg,8704,0,8704,DF,251
1075576_DF_251_251BDF0530_01924.jpg,6291,0,6291,DF,251
1075577_DF_251_251BDF0530_01925.jpg,10967,0,10967,DF,251
1075584_DF_251_251BDF0530_01938.jpg,6792,0,6792,DF,251
1075585_DF_251_251BDF0530_01939.jpg,2191,0,2191,DF,251
1075612_DF_251_251BDF0530_01986.jpg,27535,0,27535,DF,251
1075613_DF_251_251BDF0530_01988.jpg,15033,0,15033,DF,251
1075617_DF_251_251BDF0530_01995.jpg,20560,3802,24362,DF,251
1075621_DF_251_251BDF0530_02002.jpg,13504,2090,15594,DF,251
1075627_DF_251_251BDF0530_02013.jpg,28524,0,28524,DF,251
1075888_DF_251_251BDF0530_02487.jpg,10030,0,10030,DF,251
1075897_DF_251_251BDF0530_02503.jpg,22230,0,22230,DF,251
1075898_DF_251_251BDF0530_02505.jpg,16273,0,16273,DF,251
1076069_DF_251_251BDF0530_02829.jpg,808,0,808,DF,251
1076073_DF_251_251BDF0530_02837.jpg,14706,0,14706,DF,251
1076074_DF_251_251BDF0530_02840.jpg,5349,0,5349,DF,251
1076329_DF_251_251BDF0530_03316.jpg,4626,0,4626,DF,251
1076330_DF_251_251BDF0530_03317.jpg,20066,0,20066,DF,251
1076331_DF_251_251BDF0530_03319.jpg,16563,0,16563,DF,251
1076333_DF_251_251BDF0530_03323.jpg,8349,0,8349,DF,251
1076435_DF_251_251BDF0530_03507.jpg,27743,0,27743,DF,251
1076436_DF_251_251BDF0530_03509.jpg,26742,0,26742,DF,251
1076437_DF_251_251BDF0530_03511.jpg,24171,0,24171,DF,251
1076438_DF_251_251BDF0530_03513.jpg,16160,0,16160,DF,251
1076487_DF_251_251BDF0530_03603.jpg,33661,0,33661,DF,251
1076488_DF_251_251BDF0530_03605.jpg,23228,0,23228,DF,251
1076608_DF_251_251BDF0530_03838.jpg,17510,0,17510,DF,251
1076632_DF_251_251BDF0530_03880.jpg,21354,0,21354,DF,251
1076633_DF_251_251BDF0530_03882.jpg,9686,0,9686,DF,251
1076638_DF_251_251BDF0530_03892.jpg,13835,0,13835,DF,251
1076639_DF_251_251BDF0530_03893.jpg,19155,0,19155,DF,251
1076640_DF_251_251BDF0530_03895.jpg,6634,0,6634,DF,251
1076641_DF_251_251BDF0530_03897.jpg,6914,0,6914,DF,251
1076683_DF_251_251BDF0530_03975.jpg,8188,0,8188,DF,251
1076684_DF_251_251BDF0530_03977.jpg,10656,0,10656,DF,251
1076695_DF_251_251BDF0530_03997.jpg,1099,0,1099,DF,251
1076696_DF_251_251BDF0530_03999.jpg,3828,0,3828,DF,251
1076756_DF_251_251BDF0530_04109.jpg,6177,0,6177,DF,251
1076888_DF_251_251BDF0530_04351.jpg,6951,0,6951,DF,251
1076999_DF_251_251BDF0530_04555.jpg,1019,0,1019,DF,251
1077140_DF_251_251BDF0530_04826.jpg,492,0,492,DF,251
1077141_DF_251_251BDF0530_04829.jpg,1564,0,1564,DF,251
1077169_DF_251_251BDF0530_04882.jpg,9050,0,9050,DF,251
1077179_DF_251_251BDF0530_04900.jpg,2077,0,2077,DF,251
1077199_DF_251_251BDF0530_04936.jpg,5470,0,5470,DF,251
1077204_DF_251_251BDF0530_04946.jpg,2866,0,2866,DF,251
1077206_DF_251_251BDF0530_04950.jpg,2499,0,2499,DF,251
1077207_DF_251_251BDF0530_04952.jpg,4205,0,4205,DF,251
1077234_DF_251_251BDF0530_05003.jpg,7520,0,7520,DF,251
1077242_DF_251_251BDF0530_05018.jpg,3958,0,3958,DF,251
1077243_DF_251_251BDF0530_05020.jpg,5729,0,5729,DF,251
1077244_DF_251_251BDF0530_05022.jpg,10372,0,10372,DF,251
1077245_DF_251_251BDF0530_05023.jpg,9409,0,9409,DF,251
1077246_DF_251_251BDF0530_05025.jpg,23108,0,23108,DF,251
1077247_DF_251_251BDF0530_05027.jpg,24439,0,24439,DF,251
1077248_DF_251_251BDF0530_05029.jpg,17352,0,17352,DF,251
1077249_DF_251_251BDF0530_05031.jpg,4283,0,4283,DF,251
1077277_DF_251_251BDF0530_05079.jpg,5300,0,5300,DF,251
1077333_DF_251_251BDF0530_05183.jpg,2339,0,2339,DF,251
1077334_DF_251_251BDF0530_05186.jpg,15234,0,15234,DF,251
1077335_DF_251_251BDF0530_05188.jpg,22956,0,22956,DF,251
1077336_DF_251_251BDF0530_05189.jpg,12636,0,12636,DF,251
1077337_DF_251_251BDF0530_05192.jpg,7100,0,7100,DF,251
1077338_DF_251_251BDF0530_05194.jpg,6879,0,6879,DF,251
1077339_DF_251_251BDF0530_05197.jpg,7452,0,7452,DF,251
1077340_DF_251_251BDF0530_05199.jpg,9441,0,9441,DF,251
1077341_DF_251_251BDF0530_05200.jpg,1115,0,1115,DF,251
1077522_DF_251_251BDF0530_05541.jpg,0,1040,1040,DF,251
1077523_DF_251_251BDF0530_05543.jpg,0,2770,2770,DF,251
1078404_DF_010_010BDF0030_1_00191.jpg,1,2151,2152,DF,010
1080089_DF_010_010BDF0030_1_03336.jpg,17,8093,8110,DF,010
1081349_DF_080_080BDF0070_00023.jpg,1928,0,1928,DF,080
1081350_DF_080_080BDF0070_00026.jpg,10019,0,10019,DF,080
1081458_DF_080_080BDF0070_00239.jpg,12810,1695,14505,DF,080
1081472_DF_080_080BDF0070_00264.jpg,6407,0,6407,DF,080
1081477_DF_080_080BDF0070_00272.jpg,13309,0,13309,DF,080
1081487_DF_080_080BDF0070_00291.jpg,14434,0,14434,DF,080
1081492_DF_080_080BDF0070_00299.jpg,8258,0,8258,DF,080
1081495_DF_080_080BDF0070_00305.jpg,28699,0,28699,DF,080
1081496_DF_080_080BDF0070_00307.jpg,42238,0,42238,DF,080
1081499_DF_080_080BDF0070_00313.jpg,15966,0,15966,DF,080
1081502_DF_080_080BDF0070_00319.jpg,20447,0,20447,DF,080
1081503_DF_080_080BDF0070_00321.jpg,14742,0,14742,DF,080
1081506_DF_080_080BDF0070_00327.jpg,22012,0,22012,DF,080
1081508_DF_080_080BDF0070_00331.jpg,13061,0,13061,DF,080
1081509_DF_080_080BDF0070_00332.jpg,16877,0,16877,DF,080
1081511_DF_080_080BDF0070_00336.jpg,8849,0,8849,DF,080
1081512_DF_080_080BDF0070_00338.jpg,4888,0,4888,DF,080
1081514_DF_080_080BDF0070_00342.jpg,31932,0,31932,DF,080
1081515_DF_080_080BDF0070_00344.jpg,10490,0,10490,DF,080
1081516_DF_080_080BDF0070_00346.jpg,18695,0,18695,DF,080
1081519_DF_080_080BDF0070_00351.jpg,22153,0,22153,DF,080
1081523_DF_080_080BDF0070_00360.jpg,20150,0,20150,DF,080
1081524_DF_080_080BDF0070_00362.jpg,7357,0,7357,DF,080
1081525_DF_080_080BDF0070_00364.jpg,23913,0,23913,DF,080
1081538_DF_080_080BDF0070_00388.jpg,2739,0,2739,DF,080
1081539_DF_080_080BDF0070_00390.jpg,24083,0,24083,DF,080
1081558_DF_080_080BDF0070_00423.jpg,6643,0,6643,DF,080
1081559_DF_080_080BDF0070_00425.jpg,13765,0,13765,DF,080
1081565_DF_080_080BDF0070_00435.jpg,9724,0,9724,DF,080
1081568_DF_080_080BDF0070_00441.jpg,14995,0,14995,DF,080
1081576_DF_080_080BDF0070_00455.jpg,6121,0,6121,DF,080
1081577_DF_080_080BDF0070_00457.jpg,12191,0,12191,DF,080
1081579_DF_080_080BDF0070_00460.jpg,4049,0,4049,DF,080
1081589_DF_080_080BDF0070_00478.jpg,85,433,518,DF,080
1081595_DF_080_080BDF0070_00490.jpg,1540,0,1540,DF,080
1081597_DF_080_080BDF0070_00493.jpg,8572,0,8572,DF,080
1081598_DF_080_080BDF0070_00496.jpg,5207,0,5207,DF,080
1081599_DF_080_080BDF0070_00498.jpg,12749,0,12749,DF,080
1081605_DF_080_080BDF0070_00508.jpg,4742,0,4742,DF,080
1081606_DF_080_080BDF0070_00510.jpg,13951,0,13951,DF,080
1081660_DF_080_080BDF0070_00608.jpg,40197,0,40197,DF,080
1081661_DF_080_080BDF0070_00610.jpg,35599,0,35599,DF,080
1081670_DF_080_080BDF0070_00627.jpg,1100,0,1100,DF,080
1081672_DF_080_080BDF0070_00630.jpg,4387,0,4387,DF,080
1081677_DF_080_080BDF0070_00640.jpg,39502,0,39502,DF,080
1081678_DF_080_080BDF0070_00641.jpg,23150,0,23150,DF,080
1081728_DF_080_080BDF0070_00731.jpg,19120,0,19120,DF,080
1081729_DF_080_080BDF0070_00733.jpg,20527,0,20527,DF,080
1081738_DF_080_080BDF0070_00749.jpg,720,0,720,DF,080
1081739_DF_080_080BDF0070_00751.jpg,14014,0,14014,DF,080
1081740_DF_080_080BDF0070_00753.jpg,21156,0,21156,DF,080
1081757_DF_080_080BDF0070_00783.jpg,4330,0,4330,DF,080
1081770_DF_080_080BDF0070_00810.jpg,36138,1232,37370,DF,080
1081771_DF_080_080BDF0070_00811.jpg,23978,2909,26887,DF,080
1081792_DF_080_080BDF0070_00850.jpg,11154,0,11154,DF,080
1081800_DF_080_080BDF0070_00867.jpg,37986,0,37986,DF,080
1081803_DF_080_080BDF0070_00873.jpg,6041,0,6041,DF,080
1081805_DF_080_080BDF0070_00877.jpg,28554,0,28554,DF,080
1081806_DF_080_080BDF0070_00878.jpg,34308,0,34308,DF,080
1081807_DF_080_080BDF0070_00880.jpg,32932,0,32932,DF,080
1081808_DF_080_080BDF0070_00882.jpg,29113,0,29113,DF,080
1081809_DF_080_080BDF0070_00884.jpg,9574,0,9574,DF,080
1081812_DF_080_080BDF0070_00890.jpg,24872,0,24872,DF,080
1081813_DF_080_080BDF0070_00891.jpg,30007,0,30007,DF,080
1081817_DF_080_080BDF0070_00898.jpg,16688,0,16688,DF,080
1081818_DF_080_080BDF0070_00900.jpg,35163,0,35163,DF,080
1081828_DF_080_080BDF0070_00918.jpg,3040,0,3040,DF,080
1081890_DF_080_080BDF0070_01030.jpg,27306,0,27306,DF,080
1081891_DF_080_080BDF0070_01032.jpg,13202,0,13202,DF,080
1081894_DF_080_080BDF0070_01037.jpg,20573,33514,54087,DF,080
1081895_DF_080_080BDF0070_01039.jpg,40922,0,40922,DF,080
1081896_DF_080_080BDF0070_01041.jpg,15986,0,15986,DF,080
1081923_DF_080_080BDF0070_01095.jpg,2615,0,2615,DF,080
1082211_DF_080_080BDF0070_01699.jpg,36396,0,36396,DF,080
1082212_DF_080_080BDF0070_01703.jpg,32648,0,32648,DF,080
1082215_DF_080_080BDF0070_01712.jpg,19991,0,19991,DF,080
1082216_DF_080_080BDF0070_01715.jpg,23871,0,23871,DF,080
1082217_DF_080_080BDF0070_01718.jpg,34601,0,34601,DF,080
1082218_DF_080_080BDF0070_01721.jpg,22117,0,22117,DF,080
1082219_DF_080_080BDF0070_01724.jpg,2624,0,2624,DF,080
1082220_DF_080_080BDF0070_01727.jpg,3073,0,3073,DF,080
1082223_DF_080_080BDF0070_01734.jpg,48679,0,48679,DF,080
1082224_DF_080_080BDF0070_01737.jpg,64641,0,64641,DF,080
1082234_DF_080_080BDF0070_01764.jpg,28047,0,28047,DF,080
1082254_DF_080_080BDF0070_01831.jpg,95189,0,95189,DF,080
1082300_DF_080_080BDF0070_01927.jpg,60017,0,60017,DF,080
